trend_segment_id,symbol,timeframe,direction,start_time,end_time,start_idx,end_idx,duration_bars,duration_days,start_price,end_price,trend_return,mfe,mae,labels,atr_labels,efficiency_labels,has_atr_move,has_efficiency,has_run_length,run_length,max_run_return,max_run_drawdown,run_duration_bars,month,quarter,abs_trend_return,is_major_trend
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00200,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-01-29T03:59:00+08:00,2024-03-05T11:59:00+08:00,2358,2576,219,36.333333333333336,0.07855,0.19605,1.4958625079567156,1.637173774665818,-0.24124761298535957,run_length;trend_efficiency_100_ge_0.45;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;trend_efficiency_55_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_100_ge_0.45;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;trend_efficiency_55_ge_0.60,True,True,True,9,1.4958625079567156,-0.2132399745385105,219,2024-01,2024Q1,1.4958625079567156,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00046,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-01-29T23:59:00+08:00,2024-01-31T23:59:00+08:00,2363,2375,13,2.0,0.08225,0.07955,0.033940917661847925,0.05246321177223301,-0.009632751354605618,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,2,0.03982300884955747,-0.005882091187709548,13,2024-01,2024Q1,0.033940917661847925,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00047,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-02T15:59:00+08:00,2024-02-05T11:59:00+08:00,2385,2402,18,2.8333333333333335,0.07985,0.07825,0.020447284345048056,0.03232062055591478,-0.00187499999999996,downtrend_2atr,downtrend_2atr,,True,False,False,3,0.020447284345048056,-0.00641350265194518,18,2024-02,2024Q1,0.020447284345048056,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00048,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-05T19:59:00+08:00,2024-02-06T07:59:00+08:00,2404,2407,4,0.5,0.0797,0.07835,0.01723037651563475,0.027061855670102997,-0.008089607965152568,downtrend_2atr,downtrend_2atr,,True,False,False,1,0.01723037651563475,-0.0019240750799685014,4,2024-02,2024Q1,0.01723037651563475,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00049,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-11T15:59:00+08:00,2024-02-12T19:59:00+08:00,2439,2446,8,1.1666666666666667,0.08285,0.07985,0.03757044458359404,0.04279421019509111,-0.009563658099223105,downtrend_2atr;downtrend_3atr;run_length,downtrend_2atr;downtrend_3atr,,True,False,True,4,0.03757044458359404,-0.0018516173249698564,8,2024-02,2024Q1,0.03757044458359404,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00050,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-13T07:59:00+08:00,2024-02-13T23:59:00+08:00,2449,2453,5,0.6666666666666666,0.0823,0.081,0.016049382716049276,0.03327055869428741,-0.009626955475330878,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.016049382716049276,-0.008526329537974608,5,2024-02,2024Q1,0.016049382716049276,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00051,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-15T03:59:00+08:00,2024-02-15T15:59:00+08:00,2460,2463,4,0.5,0.08625,0.0856,0.007593457943925186,0.4471476510067114,-0.02376910016977929,downtrend_2atr;downtrend_3atr;downtrend_5atr,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,False,1,0.008182349503214503,-0.019076844916058655,4,2024-02,2024Q1,0.007593457943925186,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00052,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-20T03:59:00+08:00,2024-02-22T03:59:00+08:00,2490,2502,13,2.0,0.0892,0.08345,0.06890353505092883,0.08846857840146449,-0.026200873362445365,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,4,0.07211538461538458,-0.020217935553441535,13,2024-02,2024Q1,0.06890353505092883,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00053,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-26T03:59:00+08:00,2024-02-26T19:59:00+08:00,2526,2530,5,0.6666666666666666,0.08655,0.08465,0.022445363260484408,0.027909738717339705,-0.002880184331797264,run_length,,,False,False,True,4,0.022445363260484408,0.0,5,2024-02,2024Q1,0.022445363260484408,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00054,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-02-29T23:59:00+08:00,2024-03-01T07:59:00+08:00,2549,2551,3,0.3333333333333333,0.1341,0.11735,0.1427354069024287,0.17322834645669283,-0.00666666666666671,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.1427354069024287,0.0,3,2024-02,2024Q1,0.1427354069024287,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00055,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-03-02T15:59:00+08:00,2024-03-03T15:59:00+08:00,2559,2565,7,1.0,0.14685,0.1327,0.10663149962321028,0.19633401221995928,-0.027161311692613377,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.10663149962321028,-0.034184613566405675,7,2024-03,2024Q1,0.10663149962321028,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00056,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-03-05T11:59:00+08:00,2024-03-06T07:59:00+08:00,2576,2581,6,0.8333333333333334,0.19605,0.1532,0.27969973890339417,0.6558277027027026,-0.053584359160028905,downtrend_2atr;downtrend_3atr;downtrend_5atr,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,False,2,0.3619312261201806,-0.08223148721678641,6,2024-03,2024Q1,0.27969973890339417,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00201,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-03-06T03:59:00+08:00,2024-03-15T03:59:00+08:00,2580,2634,55,9.0,0.14395,0.184,0.27822160472386237,0.6491837443556792,-0.2264675234456408,uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,False,3,0.2945467176102814,-0.12052796109760333,55,2024-03,2024Q1,0.27822160472386237,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00057,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-03-06T15:59:00+08:00,2024-03-09T03:59:00+08:00,2583,2598,16,2.5,0.168,0.1678,0.0011918951132301459,0.5087561742254154,-0.09189189189189184,downtrend_2atr;downtrend_3atr;run_length,downtrend_2atr;downtrend_3atr,,True,False,True,5,0.11147866357922598,-0.11739582334253962,16,2024-03,2024Q1,0.0011918951132301459,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00058,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-03-11T15:59:00+08:00,2024-03-13T03:59:00+08:00,2613,2622,10,1.5,0.1764,0.16755,0.052820053715308735,0.572192513368984,-0.03973870440936311,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,5,0.052820053715308735,-0.04477818790586563,10,2024-03,2024Q1,0.052820053715308735,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00059,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-03-15T07:59:00+08:00,2024-03-20T15:59:00+08:00,2635,2667,33,5.333333333333333,0.1773,0.1335,0.32808988764044944,0.9366466411796832,-0.22065934065934067,downtrend_2atr;downtrend_3atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr,trend_efficiency_20_ge_0.45,True,True,True,6,0.38678138443488486,-0.24602097276203272,33,2024-03,2024Q1,0.32808988764044944,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00202,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-03-17T03:59:00+08:00,2024-04-02T11:59:00+08:00,2646,2744,99,16.333333333333332,0.14345,0.18925,0.3192750087138376,0.8780062739630532,-0.36179853607528745,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,7,0.5841756709654933,-0.35726734053677256,99,2024-03,2024Q1,0.3192750087138376,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00060,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-04-01T03:59:00+08:00,2024-04-05T19:59:00+08:00,2736,2764,29,4.666666666666667,0.22245,0.16915,0.3151049364469407,0.8107448107448108,-0.1742761692650333,downtrend_2atr;downtrend_3atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,6,0.3151049364469407,-0.06273375731353314,29,2024-04,2024Q2,0.3151049364469407,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00203,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-04-03T11:59:00+08:00,2024-04-11T23:59:00+08:00,2750,2801,52,8.5,0.1861,0.1926,0.03492745835572286,0.4502955400322406,-0.3398710370768404,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,5,0.11203653949489523,-0.09994626544868357,52,2024-04,2024Q2,0.03492745835572286,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00061,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-04-09T19:59:00+08:00,2024-04-13T03:59:00+08:00,2788,2808,21,3.3333333333333335,0.197,0.11845,0.6631490080202618,0.6859221223791188,-0.21294446664003197,downtrend_2atr;downtrend_3atr;downtrend_5atr;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,False,3,0.6631490080202618,-0.06582563688063547,21,2024-04,2024Q2,0.6631490080202618,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00204,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-04-13T03:59:00+08:00,2024-04-13T07:59:00+08:00,2808,2809,2,0.16666666666666666,0.11845,0.17405,0.4693963697762771,0.6884761502743775,-0.013507809202195076,uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,False,1,0.4693963697762771,0.0,2,2024-04,2024Q2,0.4693963697762771,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00062,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-04-14T03:59:00+08:00,2024-05-01T23:59:00+08:00,2814,2921,108,17.833333333333332,0.2039,0.121,0.6851239669421487,0.6970453599667081,-0.04875204105435038,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,5,0.6851239669421487,-0.3743159231750096,108,2024-04,2024Q2,0.6851239669421487,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00205,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-04-14T15:59:00+08:00,2024-04-16T03:59:00+08:00,2817,2826,10,1.5,0.1587,0.2116,0.33333333333333326,0.3506616257088846,-0.06584751102709518,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.33333333333333326,-0.2558286074354126,10,2024-04,2024Q2,0.33333333333333326,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00206,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-04-19T11:59:00+08:00,2024-04-20T11:59:00+08:00,2846,2852,7,1.0,0.14645,0.15625,0.06691703653123926,0.09627859337657907,-0.05087060430180934,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.06759986343461932,-0.004779788323659773,7,2024-04,2024Q2,0.06691703653123926,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00207,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-04-27T19:59:00+08:00,2024-04-28T11:59:00+08:00,2896,2900,5,0.6666666666666666,0.1441,0.15,0.040943789035392086,0.046842470506592626,-0.006245662734212454,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.040943789035392086,-0.002081887578070818,5,2024-04,2024Q2,0.040943789035392086,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00208,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-05-01T15:59:00+08:00,2024-05-07T03:59:00+08:00,2919,2952,34,5.5,0.12485,0.1571,0.2583099719663595,0.36163396075290355,-0.03764517420905078,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,8,0.31477773327993575,-0.056467761313576226,34,2024-05,2024Q2,0.2583099719663595,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00063,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-05-04T23:59:00+08:00,2024-05-13T11:59:00+08:00,2939,2990,52,8.5,0.16335,0.13735,0.18929741536221334,0.7167630057803469,-0.03911764705882359,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,5,0.18929741536221334,-0.0684174075126045,52,2024-05,2024Q2,0.18929741536221334,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00209,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-05-09T07:59:00+08:00,2024-05-10T07:59:00+08:00,2965,2971,7,1.0,0.1433,0.15205,0.06106071179344008,0.07466852756454978,-0.008722958827634297,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.06106071179344008,-0.012909979064898769,7,2024-05,2024Q2,0.06106071179344008,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00210,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-05-13T11:59:00+08:00,2024-05-22T11:59:00+08:00,2990,3044,55,9.0,0.13735,0.17085,0.24390243902439024,0.3716781943938843,-0.30724426647251546,run_length;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,True,4,0.24390243902439024,-0.06334182744812522,55,2024-05,2024Q2,0.24390243902439024,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00064,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-05-14T15:59:00+08:00,2024-05-15T07:59:00+08:00,2997,3001,5,0.6666666666666666,0.152,0.14545,0.04503265727053973,0.053361053361053346,-0.01202469938251538,run_length,,,False,False,True,4,0.04503265727053973,0.0,5,2024-05,2024Q2,0.04503265727053973,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00065,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-05-16T11:59:00+08:00,2024-05-17T15:59:00+08:00,3008,3015,8,1.1666666666666667,0.15765,0.15345,0.027370478983382185,0.08164665523156112,-0.009425070688030113,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,5,0.05310621242484981,-0.025735733441467623,8,2024-05,2024Q2,0.027370478983382185,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00066,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-05-18T11:59:00+08:00,2024-05-20T07:59:00+08:00,3020,3031,12,1.8333333333333333,0.1562,0.14905,0.047970479704797064,0.05862419518807194,-0.004778591908251029,downtrend_2atr;run_length,downtrend_2atr,,True,False,True,4,0.04867405169519978,-0.01838334310064016,12,2024-05,2024Q2,0.047970479704797064,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00067,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-05-22T07:59:00+08:00,2024-07-05T19:59:00+08:00,3043,3310,268,44.5,0.17025,0.0998,0.7059118236472948,0.8791390728476822,-0.026308264226479805,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75,True,True,True,7,0.8082846521508233,-0.1417495046306394,268,2024-05,2024Q2,0.7059118236472948,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00211,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-05-24T07:59:00+08:00,2024-05-24T23:59:00+08:00,3055,3059,5,0.6666666666666666,0.1597,0.1666,0.043206011271133216,0.08359423919849718,-0.05228553537883529,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.043206011271133216,-0.008140262993112102,5,2024-05,2024Q2,0.043206011271133216,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00212,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-05-27T15:59:00+08:00,2024-05-27T23:59:00+08:00,3075,3077,3,0.3333333333333333,0.16595,0.17245,0.03916842422416389,0.04579692678517633,-0.009942753841518437,uptrend_2atr,uptrend_2atr,,True,False,False,2,0.03916842422416389,0.0,3,2024-05,2024Q2,0.03916842422416389,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00213,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-05-31T23:59:00+08:00,2024-06-07T19:59:00+08:00,3101,3142,42,6.833333333333333,0.15675,0.1611,0.02775119617224875,0.05677830940988837,-0.01562998405103677,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,6,0.046251993620414655,-0.02934609250398723,42,2024-05,2024Q2,0.02775119617224875,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00214,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-06-11T23:59:00+08:00,2024-06-13T03:59:00+08:00,3167,3174,8,1.1666666666666667,0.13675,0.14415,0.05411334552102365,0.10054844606946967,-0.020475319926873792,run_length;uptrend_2atr;uptrend_3atr,uptrend_2atr;uptrend_3atr,,True,False,True,4,0.09250457038391224,-0.038391224862888595,8,2024-06,2024Q2,0.05411334552102365,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00215,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-06-15T03:59:00+08:00,2024-06-15T19:59:00+08:00,3186,3190,5,0.6666666666666666,0.13365,0.13685,0.02394313505424628,0.044519266741489094,-0.017957351290684542,run_length,,,False,False,True,4,0.02394313505424628,0.0,5,2024-06,2024Q2,0.02394313505424628,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00216,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-06-18T23:59:00+08:00,2024-06-20T19:59:00+08:00,3209,3220,12,1.8333333333333333,0.11935,0.1265,0.05990783410138256,0.07750314201927111,-0.01340594888981994,uptrend_2atr,uptrend_2atr,,True,False,False,3,0.05990783410138256,-0.03016338500209481,12,2024-06,2024Q2,0.05990783410138256,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00217,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-06-23T23:59:00+08:00,2024-06-24T07:59:00+08:00,3239,3241,3,0.3333333333333333,0.1228,0.12225,-0.004478827361563575,0.02931596091205213,-0.011807817589576608,uptrend_2atr,uptrend_2atr,,True,False,False,1,0.004885993485342022,-0.009364820846905597,3,2024-06,2024Q2,0.004478827361563575,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00218,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-06-24T19:59:00+08:00,2024-06-26T11:59:00+08:00,3244,3254,11,1.6666666666666667,0.1173,0.1273,0.08525149190110826,0.09676044330775779,-0.03069053708439906,uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,,True,False,False,3,0.08994032395566909,-0.014919011082694,11,2024-06,2024Q2,0.08525149190110826,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00219,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-06-27T11:59:00+08:00,2024-06-28T07:59:00+08:00,3260,3265,6,0.8333333333333334,0.12245,0.12705,0.03756635361371985,0.04859126173948547,-0.014699877501020864,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,4,0.03756635361371985,-0.009799918334013946,6,2024-06,2024Q2,0.03756635361371985,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00220,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-06-30T07:59:00+08:00,2024-07-01T11:59:00+08:00,3277,3284,8,1.1666666666666667,0.1219,0.1266,0.03855619360131257,0.045529122231337205,-0.011484823625922846,run_length;uptrend_2atr,uptrend_2atr,,True,False,True,4,0.03855619360131257,-0.00656275635767023,8,2024-06,2024Q2,0.03855619360131257,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00221,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-07-05T11:59:00+08:00,2024-07-25T11:59:00+08:00,3308,3428,121,20.0,0.09415,0.15185,0.6128518321826875,0.9644184811471057,-0.09399893786510882,run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_20_ge_0.75;trend_efficiency_55_ge_0.45,True,True,True,11,0.9628252788104088,-1.010090281465746,121,2024-07,2024Q3,0.6128518321826875,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00068,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-07-06T23:59:00+08:00,2024-07-08T11:59:00+08:00,3317,3326,10,1.5,0.10935,0.10235,0.06839276990718135,0.10678137651821862,-0.042469352014010475,downtrend_2atr;downtrend_3atr,downtrend_2atr;downtrend_3atr,,True,False,False,2,0.06839276990718135,-0.0357142857142857,10,2024-07,2024Q3,0.06839276990718135,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00069,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-07-11T11:59:00+08:00,2024-07-12T11:59:00+08:00,3344,3350,7,1.0,0.11505,0.1061,0.08435438265786988,0.15049999999999986,-0.007333908541846457,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length,downtrend_2atr;downtrend_3atr;downtrend_5atr,,True,False,True,4,0.08435438265786988,-0.009144910402092421,7,2024-07,2024Q3,0.08435438265786988,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00070,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-07-16T11:59:00+08:00,2024-07-19T03:59:00+08:00,3374,3390,17,2.6666666666666665,0.12615,0.11805,0.06861499364675994,0.07682458386683755,-0.012137823022709493,downtrend_2atr;downtrend_3atr;run_length,downtrend_2atr;downtrend_3atr,,True,False,True,5,0.06861499364675994,-0.040243403104943676,17,2024-07,2024Q3,0.06861499364675994,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00071,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-07-20T23:59:00+08:00,2024-07-22T03:59:00+08:00,3401,3408,8,1.1666666666666667,0.13475,0.1342,0.004098360655737654,0.07541899441340782,-0.0077319587628865705,downtrend_2atr,downtrend_2atr,,True,False,False,2,0.02980512036683236,-0.025706759711094707,8,2024-07,2024Q3,0.004098360655737654,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00072,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-07-22T19:59:00+08:00,2024-08-05T19:59:00+08:00,3412,3496,85,14.0,0.18055,0.08465,1.132900177200236,1.2442510876320698,-0.023790213571235563,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_55_ge_0.45,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60;trend_efficiency_55_ge_0.45,True,True,True,5,1.132900177200236,-0.8941711943570678,85,2024-07,2024Q3,1.132900177200236,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00222,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-07-26T03:59:00+08:00,2024-07-27T07:59:00+08:00,3432,3439,8,1.1666666666666667,0.1221,0.1342,0.0990990990990992,0.1056511056511058,-0.016380016380016404,run_length,,,False,False,True,7,0.0990990990990992,0.0,8,2024-07,2024Q3,0.0990990990990992,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00223,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-07-28T23:59:00+08:00,2024-07-29T15:59:00+08:00,3449,3453,5,0.6666666666666666,0.1295,0.1346,0.03938223938223939,0.04169884169884153,-0.006949806949807069,run_length,,,False,False,True,4,0.03938223938223939,0.0,5,2024-07,2024Q3,0.03938223938223939,False
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00224,DOGEUSDT_SWAP_OKX.GLOBAL,4h,up,2024-08-05T15:59:00+08:00,2024-08-11T15:59:00+08:00,3495,3531,37,6.0,0.08885,0.10995,0.2374788970174453,0.4924029262802476,-0.09454136184580764,run_length;trend_efficiency_20_ge_0.45;uptrend_2atr;uptrend_3atr;uptrend_5atr,uptrend_2atr;uptrend_3atr;uptrend_5atr,trend_efficiency_20_ge_0.45,True,True,True,4,0.23916713562183456,-0.06921778277996626,37,2024-08,2024Q3,0.2374788970174453,True
TOM_DOGEUSDT_SWAP_OKX_GLOBAL_4h_00073,DOGEUSDT_SWAP_OKX.GLOBAL,4h,down,2024-08-08T23:59:00+08:00,2024-08-15T15:59:00+08:00,3515,3555,41,6.666666666666667,0.1028,0.1026,0.0019493177387914784,0.4337517433751743,-0.08337048595630847,downtrend_2atr;downtrend_3atr;downtrend_5atr;run_length;trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,downtrend_2atr;downtrend_3atr;downtrend_5atr,trend_efficiency_20_ge_0.45;trend_efficiency_20_ge_0.60,True,True,True,5,0.42876997915218906,-0.4268206614133976,41,2024-08,2024Q3,0.0019493177387914784,True
