policy_name,horizon_minutes,stop_atr,tp_atr,signal_count,expectancy_r,median_r,stop_first_rate,tp_first_rate,horizon_exit_rate
htf_1h_15m_structure_strict_vol_cap,120,2.0,6.0,683,-0.07367015373254622,-0.17682247056583114,0.3484626647144949,0.05710102489019034,0.5944363103953147
htf_1h_15m_structure_strict_vol_cap,120,2.5,2.0,683,-0.0794554826391783,-0.04893700273901171,0.2518301610541728,0.24597364568081992,0.5021961932650073
htf_1h_15m_structure_strict_vol_cap,120,2.5,3.0,683,-0.06655524236164445,-0.07959475116535947,0.2664714494875549,0.17715959004392387,0.5563689604685212
htf_1h_15m_structure_strict_vol_cap,120,2.5,4.0,683,-0.06577077260589388,-0.09798748335067534,0.2796486090775988,0.12884333821376281,0.5915080527086384
htf_1h_15m_structure_strict_vol_cap,120,2.5,5.0,683,-0.05171870206582148,-0.10280446840090629,0.28111273792093705,0.0951683748169839,0.623718887262079
htf_1h_15m_structure_strict_vol_cap,120,2.5,6.0,683,-0.06521339339580892,-0.10461952642206697,0.2840409956076135,0.0629575402635432,0.6530014641288433
htf_1h_15m_structure_strict_vol_cap,120,3.0,2.0,683,-0.07134332627354742,-0.027492376260851735,0.19326500732064422,0.2562225475841874,0.5505124450951684
htf_1h_15m_structure_strict_vol_cap,120,3.0,3.0,683,-0.06512458041052414,-0.05766567928066868,0.20644216691068815,0.1815519765739385,0.6120058565153733
htf_1h_15m_structure_strict_vol_cap,120,3.0,4.0,683,-0.06599650400483748,-0.07471309993207853,0.21815519765739386,0.13177159590043924,0.6500732064421669
htf_1h_15m_structure_strict_vol_cap,120,3.0,5.0,683,-0.05745872438200989,-0.07643386428613178,0.22108345534407028,0.09663250366032211,0.6822840409956076
htf_1h_15m_structure_strict_vol_cap,120,3.0,6.0,683,-0.0671467822566797,-0.08035816783377375,0.2225475841874085,0.06442166910688141,0.7130307467057101
htf_1h_15m_structure_strict_vol_cap,120,4.0,2.0,683,-0.05645458346228259,-0.0002977782099263237,0.12298682284040996,0.2635431918008785,0.6134699853587116
htf_1h_15m_structure_strict_vol_cap,120,4.0,3.0,683,-0.04625265843186909,-0.030860000438661477,0.13030746705710103,0.191800878477306,0.677891654465593
htf_1h_15m_structure_strict_vol_cap,120,4.0,4.0,683,-0.04048235577083079,-0.04307077498849802,0.13469985358711567,0.14202049780380674,0.7232796486090776
htf_1h_15m_structure_strict_vol_cap,120,4.0,5.0,683,-0.03339188215753965,-0.04631036136873286,0.1376281112737921,0.1054172767203514,0.7569546120058566
htf_1h_15m_structure_strict_vol_cap,120,4.0,6.0,683,-0.04444170335459077,-0.049351313053878826,0.1390922401171303,0.06881405563689605,0.7920937042459737
htf_1h_15m_structure_no_overextension,120,1.5,2.0,999,-0.055004749007611244,-0.14100064977262572,0.34034034034034033,0.2012012012012012,0.45845845845845845
htf_1h_15m_structure_no_overextension,120,1.5,3.0,999,-0.06738306807452535,-0.18580520616535445,0.35835835835835833,0.12012012012012012,0.5215215215215215
htf_1h_15m_structure_no_overextension,120,1.5,4.0,999,-0.06231405386096497,-0.2025083687832991,0.3683683683683684,0.08708708708708708,0.5445445445445446
htf_1h_15m_structure_no_overextension,120,1.5,5.0,999,-0.03959140547888789,-0.2025083687832991,0.3683683683683684,0.06706706706706707,0.5645645645645646
htf_1h_15m_structure_no_overextension,120,1.5,6.0,999,-0.05760197847499007,-0.21594285353055673,0.3733733733733734,0.04504504504504504,0.5815815815815816
htf_1h_15m_structure_no_overextension,120,2.0,2.0,999,-0.04096286888056253,-0.056492061696274375,0.24424424424424424,0.21921921921921922,0.5365365365365365
htf_1h_15m_structure_no_overextension,120,2.0,3.0,999,-0.038889312677499295,-0.0896955463070057,0.2552552552552553,0.13613613613613615,0.6086086086086087
htf_1h_15m_structure_no_overextension,120,2.0,4.0,999,-0.04336541583183137,-0.1072089108705304,0.2672672672672673,0.0960960960960961,0.6366366366366366
htf_1h_15m_structure_no_overextension,120,2.0,5.0,999,-0.032836346058379984,-0.11066270399917018,0.2682682682682683,0.07107107107107107,0.6606606606606606
htf_1h_15m_structure_no_overextension,120,2.0,6.0,999,-0.04851950581703492,-0.11872065064790292,0.2732732732732733,0.04704704704704705,0.6796796796796797
htf_1h_15m_structure_no_overextension,120,2.5,2.0,999,-0.03486487042183469,-0.023199354219654175,0.1891891891891892,0.22922922922922923,0.5815815815815816
htf_1h_15m_structure_no_overextension,120,2.5,3.0,999,-0.0319151997413266,-0.05056746532157115,0.1961961961961962,0.14314314314314314,0.6606606606606606
htf_1h_15m_structure_no_overextension,120,2.5,4.0,999,-0.033913638947138114,-0.06423015046844584,0.2072072072072072,0.1021021021021021,0.6906906906906907
htf_1h_15m_structure_no_overextension,120,2.5,5.0,999,-0.025663334467210988,-0.06519384881957997,0.2082082082082082,0.07407407407407407,0.7177177177177178
htf_1h_15m_structure_no_overextension,120,2.5,6.0,999,-0.03672429494217948,-0.07175643704560457,0.21121121121121122,0.05005005005005005,0.7387387387387387
htf_1h_15m_structure_no_overextension,120,3.0,2.0,999,-0.031782497482875816,-0.010743378851675724,0.14714714714714713,0.23723723723723725,0.6156156156156156
htf_1h_15m_structure_no_overextension,120,3.0,3.0,999,-0.02915014700917957,-0.036028162175290805,0.15215215215215216,0.14914914914914915,0.6986986986986987
htf_1h_15m_structure_no_overextension,120,3.0,4.0,999,-0.02930629292394609,-0.048107642661134965,0.16116116116116116,0.10710710710710711,0.7317317317317318
htf_1h_15m_structure_no_overextension,120,3.0,5.0,999,-0.023598873691841285,-0.049026045086452016,0.16316316316316315,0.07807807807807808,0.7587587587587588
htf_1h_15m_structure_no_overextension,120,3.0,6.0,999,-0.032262126056872724,-0.053434869666022615,0.16616616616616617,0.05305305305305305,0.7807807807807807
htf_1h_15m_structure_no_overextension,120,4.0,2.0,999,-0.024163668770013517,0.0,0.08708708708708708,0.24224224224224225,0.6706706706706707
htf_1h_15m_structure_no_overextension,120,4.0,3.0,999,-0.019519142385087215,-0.01969968709455851,0.0890890890890891,0.15415415415415415,0.7567567567567568
htf_1h_15m_structure_no_overextension,120,4.0,4.0,999,-0.016704140806485496,-0.028139251454632207,0.09309309309309309,0.11211211211211211,0.7947947947947948
htf_1h_15m_structure_no_overextension,120,4.0,5.0,999,-0.012607392516716718,-0.029575523704521267,0.09509509509509509,0.08208208208208208,0.8228228228228228
